Transaction,Vendor,Category,Amount
5201098159,"EAST ARCHIT, LANDSCAPE, URBAN DSGN",People and Recruitment,"£4,185.00"
5201097116,SIMON CONSULTANCY LTD,People and Recruitment,"£4,180.00"
8001417021,ACTION FOR CHILDREN,Children and Education,"£4,146.87"
5201098827,KESTREL HOUSE SCHOOL LIMITED,Children and Education,"£4,143.95"
1900774348,101 PLAYGROUP,General,"£4,132.80"
1900774486,PAVILLION PRE-SCHOOL,General,"£4,132.80"
8001413805,ALLISON LODGE LIMITED,"Construction, Property and Fac Man","£4,121.67"
8001417045,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£4,118.57"
8001417014,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£4,118.21"
8001415845,BARONSMEDE FAMILY HOME LTD,Temporary Accommodation,"£4,115.08"
8001417984,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,096.43"
5201098748,THAMES WATER UTILITIES LTD,Energy and Utilities,"£4,088.74"
8001415999,DRS CARE HOMES LTD,Temporary Accommodation,"£4,083.80"
8001417927,PRUDENTIAL CARE GROUP (LONDON) LIMI,Temporary Accommodation,"£4,074.28"
8001411309,GREENVIEW HEALTHCARE LTD,Temporary Accommodation,"£4,065.43"
8001410821,DR FRENCH MEMORIAL HOME LTD,Temporary Accommodation,"£4,037.32"
8001417977,PRIORY GROUP LIMITED,Temporary Accommodation,"£4,037.04"
8001408865,HAIL LTD,Social Care,"£4,034.80"
8001408884,HAIL LTD,Social Care,"£4,034.80"
8001417925,PRUDENTIAL CARE GROUP (LONDON) LIMI,Temporary Accommodation,"£4,014.90"
8001418013,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£4,012.55"
1900773002,ANTALIS MCNAUGHTON LIMITED,Communication,"£4,001.85"
5201096612,NORTHGATE INFORMATION SOLUTIONS,IT and Telecoms,"£4,000.00"
8001415902,DRS CARE HOMES LTD,Temporary Accommodation,"£3,990.37"
8001416003,DRS CARE HOMES LTD,Temporary Accommodation,"£3,990.18"
8001416010,GREENFIELDS RES CARE HOMES LTD,Temporary Accommodation,"£3,985.72"
5201098127,RUSKINS TREE SURGERY LTD,Public Realm,"£3,965.85"
5201097737,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£3,962.56"
1900774697,CIPFA BUSINESS LIMITED,Recruitment and People,"£3,960.00"
8001417905,NEWNTON HOUSE RESIDENTIAL PROJECT,Temporary Accommodation,"£3,959.15"
5201096964,KILLGERM CHEMICALS LTD,Public Realm,"£3,957.03"
5201096291,LAERDAL MEDICAL LTD,Social Care,"£3,933.00"
8001417895,REDACTED PERSONAL DATA,Temporary Accommodation,"£3,920.39"
8001417899,REDACTED PERSONAL DATA,Temporary Accommodation,"£3,920.39"
8001417944,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£3,916.37"
8001402685,PRECIOUS HOMES LTD,Temporary Accommodation,"£3,916.36"
5201097206,VOLKERHIGHWAYS LTD,Public Realm,"£3,912.69"
1900774549,PREMIER FRUITS (CATERING) LTD,Food and Drink,"£3,905.82"
8001406281,EAST THAMES GROUP,Social Care,"£3,902.64"
8001415888,CASCADE CARE LTD,Temporary Accommodation,"£3,901.57"
1900774077,COFELY LTD,Energy and Utilities,"£3,879.48"
8001415907,CEPHAS CARE LTD,Temporary Accommodation,"£3,862.38"
200331438,EPIC TRUST - SWALLOW HOUSE,Social Care,"£3,846.15"
8001417907,SUNRISE OPERATIONS SOLIHULL LTD,Temporary Accommodation,"£3,843.12"
8001417199,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,841.21"
8001415904,APOLLO CARE & SUPPORTED HOUSING LTD,Temporary Accommodation,"£3,821.73"
1900773192,MOYGLEN CONSTRUCTION LTD,General,"£3,819.90"
8001417017,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,804.15"
8001417020,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,804.15"
8001417181,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,804.15"
1900774635,VAROSI ESTATES LIMITED,Temporary Accommodation,"£3,797.00"
8001402482,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£3,790.68"
8001402682,PRECIOUS HOMES LTD,Social Care,"£3,764.29"
8001416000,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£3,764.28"
8001416054,DRS CARE HOMES LTD,Temporary Accommodation,"£3,764.28"
8001415976,ESSEX CARE CONSORTIUM LTD,Temporary Accommodation,"£3,764.28"
8001411366,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£3,764.28"
8001415682,THE JENNIFER HOME,Temporary Accommodation,"£3,764.28"
8001417124,MOMENTS FOSTERING LTD,Children and Education,"£3,751.00"
8001417125,MOMENTS FOSTERING LTD,Children and Education,"£3,751.00"
5201098467,3D REID,Recruitment and People,"£3,750.00"
8001412141,MARCUS & MARCUS LTD,Temporary Accommodation,"£3,750.00"
1900774714,NPS LONDON LTD,People and Recruitment,"£3,750.00"
1900774293,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£3,748.64"
5201096990,TMP (UK)LIMITED,Communication,"£3,748.50"
8001411262,RESIDENTIAL CARE SERVICES LTD,Temporary Accommodation,"£3,737.19"
8001417868,THE ROLAND RESIDENTIAL CARE HOME,Temporary Accommodation,"£3,721.77"
8001417049,FOCUS ON FOSTERING LTD,Children and Education,"£3,720.62"
8001418008,MAGICARE LTD,Temporary Accommodation,"£3,715.37"
8001417009,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,703.88"
8001415851,BETHEL CARE SERVICES LTD,Temporary Accommodation,"£3,695.15"
8001417858,L' ARCHE LAMBETH,Temporary Accommodation,"£3,688.24"
8001408542,HAIL LTD,Social Care,"£3,687.68"
8001415870,ASHNESS CARE LTD,Temporary Accommodation,"£3,684.21"
1900774278,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£3,680.00"
8001417212,FUTURES FOR CHILDREN LIMITED,Children and Education,"£3,676.82"
8001415654,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£3,675.72"
5201098756,THAMES WATER UTILITIES LTD,Energy and Utilities,"£3,665.94"
8001417182,FUTURES FOR CHILDREN LIMITED,Children and Education,"£3,659.29"
8001417080,ETHELBERT SPECIALIST HOMES LTD,Children and Education,"£3,658.79"
1900774425,BT PAYMENT SERVICES LTD,IT and Telecoms,"£3,645.47"
8001417067,BLUE SKY FOSTERING LIMITED,Children and Education,"£3,644.67"
8001417038,FUTURES FOR CHILDREN LIMITED,Children and Education,"£3,639.40"
200331402,NORWOOD SUPPORTED ACCOM,Social Care,"£3,637.53"
1900772950,THE CO-OPERATIVE FUNERALCARE,General,"£3,634.00"
5201098933,PRIORITEYES LTD T/A VISION BASICS,Recruitment and People,"£3,631.77"
8001417026,FAMILY MATTERS FOSTERING LTD,Children and Education,"£3,631.34"
8001411279,BLUE OPAL LIMITED,Temporary Accommodation,"£3,631.12"
1900774198,DREAMOTION PICTURES LTD,General,"£3,625.00"
8001411964,SPINAL HOMECARE SERVICES LTD,Social Care,"£3,624.96"
8001402882,CUROCARE LTD,"Construction, Property and Fac Man","£3,617.46"
8001417180,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,613.72"
8001417938,VIRIDIAN HOUSING,General,"£3,611.77"
8001417025,FAMILY MATTERS FOSTERING LTD,Children and Education,"£3,608.40"
8001415859,ASHLEY HOUSE,Temporary Accommodation,"£3,593.83"
8001417218,FOSTERCARE UK LTD,Children and Education,"£3,591.57"
5201098950,UNITED GUARDING SERVICES LTD,General,"£3,589.91"
8001417046,BRIGHTER FUTURES FOSTER CARE LTD,Children and Education,"£3,588.87"
8001417098,FUTURES FOR CHILDREN LIMITED,Children and Education,"£3,587.32"
5201096576,UNITED GUARDING SERVICES LTD,General,"£3,564.00"
8001404544,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£3,558.49"
8001404621,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£3,558.49"
8001405261,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£3,558.49"
8001417089,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,555.92"
8001417091,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,555.92"
8001417213,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,555.92"
8001417035,FOCUS ON FOSTERING LTD,Children and Education,"£3,554.46"
8001417133,FOCUS ON FOSTERING LTD,Children and Education,"£3,554.46"
8001417142,BLUE SKY FOSTERING LIMITED,Children and Education,"£3,552.82"
8001417166,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,551.72"
8001417167,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,551.72"
8001415855,DEAF INITELY INDEPENDENT,Social Care,"£3,545.92"
8001417994,QUINTUS HOUSING TRUST,Temporary Accommodation,"£3,545.38"
200329767,KURDISH COMMUNITY CENTRE,Social Care,"£3,544.12"
200331426,KURDISH COMMUNITY CENTRE,Social Care,"£3,544.12"
8001411362,MCCH SOCIETY LTD,Temporary Accommodation,"£3,543.97"
8001415994,DRS CARE HOMES LTD,Temporary Accommodation,"£3,542.85"
8001416104,DRS CARE HOMES LTD,Temporary Accommodation,"£3,542.85"
8001411336,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£3,542.85"
8001417898,PRECIOUS HOMES LTD,Temporary Accommodation,"£3,542.85"
8001417250,FAMILIES FOR CHILDREN (SOUTH) LTD,Children and Education,"£3,542.68"
1900774282,HOMES FOR HARINGEY LIMITED,General,"£3,541.25"
8001417161,CAPITAL CARE & FOSTER LIMITED,Children and Education,"£3,538.56"
8001417137,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,538.43"
8001417164,THE FOSTERING FOUNDATION LTD,Children and Education,"£3,538.34"
8001416004,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£3,533.78"
8001411321,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,523.37"
5201099029,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£3,521.00"
8001417075,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,520.72"
8001417076,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,520.72"
8001417128,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,520.72"
8001417019,BLUE SKY FOSTERING LIMITED,Children and Education,"£3,517.26"
8001416053,ROCKLEY DENE HOMES LTD T/A CANDLE C,Temporary Accommodation,"£3,514.07"
8001406661,OAK TREE CARE SERVICES LIMITED,Temporary Accommodation,"£3,510.36"
8001409161,KEYS 16 PLUS INDEPENDENT LIVING SER,"Construction, Property and Fac Man","£3,510.00"
8001416067,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£3,507.43"
8001417437,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,502.14"
1900773431,THREE HORIZONS,Recruitment and People,"£3,500.00"
8001417233,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,498.57"
8001411338,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£3,498.57"
8001409064,CHRISTIES CARE LTD,Social Care,"£3,492.00"
8001402165,KISHARON,"Construction, Property and Fac Man","£3,482.06"
8001414803,KISHARON,"Construction, Property and Fac Man","£3,482.06"
8001416127,OURRIS RESIDENTIAL HOMES LTD,Temporary Accommodation,"£3,480.00"
8001417855,SHERRINGHAM LODGE,Temporary Accommodation,"£3,477.49"
200331403,DIMENSIONS (UK) LIMITED,Social Care,"£3,476.80"
8001417110,THE FOSTERING FOUNDATION LTD,Children and Education,"£3,476.43"
8001417111,THE FOSTERING FOUNDATION LTD,Children and Education,"£3,476.43"
8001402921,THE REGARD PARTNERSHIP LIMITED,Temporary Accommodation,"£3,473.02"
8001417979,PRIORY GROUP LIMITED,Temporary Accommodation,"£3,472.88"
8001417134,SWIIS FOSTER CARE LTD,Children and Education,"£3,472.00"
8001417016,FAMILY MATTERS FOSTERING LTD,Children and Education,"£3,471.43"
8001417033,ACTION FOR CHILDREN,Children and Education,"£3,460.13"
1900772682,PREMIER CAREWAITING LTD,General,"£3,459.40"
8001417074,CHRYSALIS CARE,Children and Education,"£3,459.07"
8001417077,CHRYSALIS CARE,Children and Education,"£3,459.07"
8001416017,BLOSSOM COMMUNITY CARE,Temporary Accommodation,"£3,454.28"
8001390963,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£3,443.70"
8001390967,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£3,443.70"
8001390968,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£3,443.70"
8001417183,FUTURES FOR CHILDREN LIMITED,Children and Education,"£3,441.31"
8001416401,ST ELIZABETHS CENTRE,Social Care,"£3,441.05"
8001417117,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,439.98"
8001417118,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,439.98"
8001417119,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,439.98"
8001417176,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,439.98"
8001417188,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,439.98"
8001417204,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,439.98"
8001417216,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,439.98"
8001417243,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,439.98"
8001417047,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,439.85"
8001417230,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,439.76"
5201097653,UNITED GUARDING SERVICES LTD,General,"£3,439.56"
8001417070,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,437.06"
8001417053,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,432.63"
8001417058,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,432.46"
8001417059,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,432.46"
8001417086,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,432.46"
8001417234,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,432.46"
8001417172,FOCUS ON FOSTERING LTD,Children and Education,"£3,432.15"
8001417112,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,431.34"
8001417114,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,431.34"
5201096600,ROYAL MAIL GROUP PLC,General,"£3,429.98"
8001417037,FOSTERING OPTIONS LTD,Children and Education,"£3,427.36"
1900773579,VAROSI ESTATES LIMITED,Temporary Accommodation,"£3,422.00"
8001417170,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,414.34"
8001417186,ACORN FOSTERING SERVICES LIMITED,Children and Education,"£3,410.00"
8001417163,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£3,405.57"
8001400727,ALLISON LODGE LIMITED,"Construction, Property and Fac Man","£3,402.56"
8001400861,ALLISON LODGE LIMITED,"Construction, Property and Fac Man","£3,402.56"
8001348042,ALLISON LODGE LIMITED,"Construction, Property and Fac Man","£3,402.56"
8001348044,ALLISON LODGE LIMITED,"Construction, Property and Fac Man","£3,402.56"
8001374029,ALLISON LODGE LIMITED,"Construction, Property and Fac Man","£3,402.56"
5201097994,FURNELLS LTD,General,"£3,401.20"
8001403661,ALLISON LODGE LIMITED,"Construction, Property and Fac Man","£3,401.01"
8001415980,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£3,387.85"
8001415998,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£3,387.85"
1900774135,REDACTED PERSONAL DATA,Legal,"£3,387.50"
8001417173,GREATER LONDON FOSTERING LTD,Children and Education,"£3,381.88"
8001400944,TURKISH CYPRIOT COMMUNITY ASSN.,Social Care,"£3,379.60"
8001417175,FOCUS ON FOSTERING LTD,Children and Education,"£3,376.83"
8001417187,FOCUS ON FOSTERING LTD,Children and Education,"£3,376.83"
8001417158,FOCUS ON FOSTERING LTD,Children and Education,"£3,376.74"
1900775001,LIPPITT ASSOCIATES LTD,Recruitment and People,"£3,375.00"
8001417189,FOCUS ON FOSTERING LTD,Children and Education,"£3,373.73"
1900774107,NHS HARINGEY,General,"£3,370.54"
8001411326,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,365.72"
1900774468,MAG50ADMIN LIMITED,Children and Education,"£3,362.50"
8001416040,WOODSIDE HOME,Temporary Accommodation,"£3,356.85"
8001417027,FOSTERCARE UK LTD,Children and Education,"£3,348.93"
8001417121,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,343.57"
8001417122,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,343.57"
8001417146,CHILD FOCUS FOSTERING AGENCY,Children and Education,"£3,343.57"
8001417232,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,343.57"
1900774286,HOMES FOR HARINGEY LIMITED,General,"£3,334.51"
5201094072,TOTTENHAM HOTSPUR FOUNDATION,Sport and Leisure,"£3,333.00"
8001417889,NAS SERVICES LTD,Social Care,"£3,329.57"
8001417087,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,328.78"
8001417226,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,328.78"
1900774531,ING LEASE (UK) LIMITED,General,"£3,322.08"
8001417096,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,321.43"
8001417060,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.43"
8001417061,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.43"
8001417062,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.43"
8001417063,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.43"
8001417066,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.43"
8001417081,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.43"
8001417083,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.43"
8001417085,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,321.43"
8001411432,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,321.43"
8001416043,DRS CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001416061,DRS CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001416066,DRS CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001416114,DRS CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001416115,DRS CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001416001,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£3,321.43"
8001417157,RAINBOW FOSTERING SERVICES LTD,Children and Education,"£3,321.43"
8001416014,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£3,321.43"
8001416087,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£3,321.43"
8001411319,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,321.43"
8001411325,SOMERSET VILLA RESIDENTIAL CARE HOM,Temporary Accommodation,"£3,321.43"
8001417931,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£3,321.43"
8001417023,THE FOSTERING FOUNDATION LTD,Children and Education,"£3,321.43"
1900773194,INDEPENDENT BUSINESS SERVICES LTD,Recruitment and People,"£3,318.50"
8001417010,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,317.00"
8001417223,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,317.00"
8001417235,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,317.00"
8001417106,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.76"
8001417107,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.76"
8001417108,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.76"
8001417109,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.76"
8001417104,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.59"
8001417105,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.59"
8001417056,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.45"
8001417103,GREATER LONDON FOSTERING LTD,Children and Education,"£3,315.45"
8001417139,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£3,303.41"
8001417140,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£3,303.41"
1900774575,REDACTED PERSONAL DATA,General,"£3,290.00"
8001402782,PRECIOUS HOMES LTD,Temporary Accommodation,"£3,285.71"
8001417874,NORTH LONDON BIKUR CHOLIM LTD,Social Care,"£3,284.85"
1900773607,REDACTED PERSONAL DATA,Legal,"£3,280.00"
8001417092,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,277.15"
8001417093,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,277.15"
8001417094,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,277.15"
8001417095,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,277.15"
8001417123,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,277.15"
8001417031,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,277.15"
8001417032,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,277.15"
8001417050,FIVE RIVERS CHILD CARE LTD,Children and Education,"£3,277.15"
8001415663,UNIFIED CARE LTD,Temporary Accommodation,"£3,273.10"
8001417244,LINK FOSTERING AGENCY LIMITED,Children and Education,"£3,270.72"
1900774487,YESODEY HATORAH PRIMARY BOYS' SCHOO,Children and Education,"£3,270.00"
8001417251,HORIZON FOSTERING SERVICES LTD,Children and Education,"£3,255.00"
8001417236,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,255.00"
8001417221,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,255.00"
8001416062,CHITIMALI LOCUM MEDICAL LIMITED,Temporary Accommodation,"£3,254.55"
8001417043,GREATER LONDON FOSTERING LTD,Children and Education,"£3,254.38"
1900773561,ABSOLUTE PROPERTY AGENTS LTD,Temporary Accommodation,"£3,252.51"
1900773022,REDACTED PERSONAL DATA,Legal,"£3,250.00"
5201098158,REDACTED PERSONAL DATA,Learning and Development,"£3,240.50"
1900774939,THE WHITTINGTON HOSPITAL NHS TRUST,Social Care,"£3,240.00"
8001417960,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£3,236.40"
8001418006,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£3,236.40"
8001417071,RYANCARE FOSTERING LTD,Children and Education,"£3,232.99"
8001417169,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,232.85"
8001417196,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,232.85"
8001417211,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,232.85"
8001417097,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,232.85"
8001417151,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,232.85"
8001417152,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,232.85"
8001417193,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,232.85"
8001417015,HILLCREST CARE LTD,Children and Education,"£3,232.85"
8001417242,HILLCREST CARE LTD,Children and Education,"£3,232.85"
8001417054,RYANCARE FOSTERING LTD,Children and Education,"£3,232.85"
8001417082,RYANCARE FOSTERING LTD,Children and Education,"£3,232.85"
8001417090,RYANCARE FOSTERING LTD,Children and Education,"£3,232.85"
8001417203,RYANCARE FOSTERING LTD,Children and Education,"£3,232.85"
8001417237,RYANCARE FOSTERING LTD,Children and Education,"£3,232.85"
8001417231,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,232.85"
8001417039,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,232.68"
8001417145,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,232.68"
8001417861,THE SONS OF DIVINE PROVIDENCE,Temporary Accommodation,"£3,232.28"
8001401565,ST THERESA'S REST HOME,Social Care,"£3,231.43"
8001411272,PARADISE HOUSE ASSOCIATION LTD,Temporary Accommodation,"£3,221.66"
8001417079,OUTLOOK FOSTERING SERVICES LTD,Children and Education,"£3,210.89"
8001417207,FUTURE FOSTERING LTD,Children and Education,"£3,210.72"
8001417208,FUTURE FOSTERING LTD,Children and Education,"£3,210.72"
8001417916,MAGICARE LTD,Temporary Accommodation,"£3,210.72"
8001417900,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£3,210.72"
8001417100,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,210.72"
8001417101,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,210.72"
8001417102,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£3,210.72"
8001415698,REDACTED PERSONAL DATA,Temporary Accommodation,"£3,209.60"
8001417044,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,201.85"
8001417131,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,201.85"
8001417246,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,201.85"
8001417247,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,201.85"
8001417249,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,201.85"
8001412065,KARTEROS LTD T/A ST MARKS DAY CENTR,Social Care,"£3,200.00"
8001412063,KARTEROS LTD T/A ST MARKS DAY CENTR,Social Care,"£3,200.00"
5201097942,URBAN FUTURES LONDON LIMITED,General,"£3,200.00"
1900774284,HOMES FOR HARINGEY LIMITED,General,"£3,188.75"
8001400841,ALLISON LODGE LIMITED,"Construction, Property and Fac Man","£3,188.66"
8001348023,ALLISON LODGE LIMITED,"Construction, Property and Fac Man","£3,188.66"
8001406269,REDACTED PERSONAL DATA,Children and Education,"£3,183.86"
200331393,HORNSEY HOUSING TRUST,Social Care,"£3,183.18"
8001411893,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£3,180.00"
8001416028,DRS CARE HOMES LTD,Temporary Accommodation,"£3,179.72"
8001417224,XCEL 2000 FOSTERCARE SERVICES LTD,Children and Education,"£3,179.72"
8001417225,XCEL 2000 FOSTERCARE SERVICES LTD,Children and Education,"£3,179.72"
8001391643,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£3,167.20"
8001417040,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,166.43"
8001417041,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,166.43"
8001417042,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,166.43"
8001417219,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,166.43"
8001417191,FOCUS ON FOSTERING LTD,Children and Education,"£3,164.31"
8001417192,FOCUS ON FOSTERING LTD,Children and Education,"£3,164.31"
8001404641,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£3,163.05"
8001411305,ROYAL MENCAP SOCIETY,Temporary Accommodation,"£3,162.97"
8001417069,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,162.00"
8001417141,PHOENIX COMMUNITY CARE LTD,Children and Education,"£3,162.00"
200331406,STONEWALL HOUSING ASSOCIATION,Social Care,"£3,158.46"
8001417239,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,157.35"
8001417240,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,157.35"
8001417241,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,157.35"
8001415614,WESTELM HOMES LIMITED,Temporary Accommodation,"£3,153.06"
5201098479,PACE FUELCARE LTD,Energy and Utilities,"£3,152.00"
1900774287,HOMES FOR HARINGEY LIMITED,General,"£3,150.50"
5201096603,G L HEARN LIMITED,People and Recruitment,"£3,150.00"
