Transaction,Vendor,Category,Amount
1900778433,HOMES FOR HARINGEY LIMITED,ALMO Management Fee,"£3,397,750.00"
5201102548,TRANSPORT TRADING LTD,Travel,"£3,252,080.00"
5201103977,VEOLIA ES (UK) LTD,Public Realm,"£1,396,215.12"
5201102444,TFL SURFACE TRANSPORT,Public Realm,"£992,562.00"
1900778845,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£851,499.62"
1900778978,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£794,417.38"
1900778849,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£781,530.41"
1900778634,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£717,779.45"
5201103792,BALFOUR BEATTY CONSTRUCTION SCOTTIS,"Construction, Property and Fac Man","£695,957.24"
1900778847,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£499,657.36"
1900778958,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£481,799.99"
1900778997,HAYS SPECIALIST RECRUITMENT,Recruitment and People,"£471,507.81"
1900778735,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£467,054.86"
1900778850,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£454,937.17"
1900777738,HAYS SPECIALIST RECRUITMENT,Recruitment and People,"£436,536.56"
1900778807,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£369,004.26"
1900779580,HARINGEY SCHOOLS SERVICES LIMITED,Children and Education,"£353,429.85"
1900778984,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£318,019.80"
1900778641,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£313,894.85"
1900778644,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£299,409.52"
1900778860,OAKRAY LTD,"Construction, Property and Fac Man","£298,378.42"
1900780222,BRITISH GAS TRADING LIMITED,Energy and Utilities,"£283,151.65"
1900778650,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£280,000.00"
1900778963,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£248,055.45"
1900777576,LONDON BOROUGH OF ENFIELD,Children and Education,"£239,564.24"
1900777610,APEX LIFT & ESCALATOR ENGINEERS LTD,"Construction, Property and Fac Man","£237,520.61"
5201104173,CITY OF LONDON,Public Realm,"£229,760.00"
1900778848,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£227,140.13"
1900778843,RIDGE AND PARTNERS LLP,"Construction, Property and Fac Man","£226,795.00"
1900778967,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£225,722.27"
5201102972,VOLKERHIGHWAYS LTD,Public Realm,"£200,000.00"
1900777611,APEX LIFT & ESCALATOR ENGINEERS LTD,"Construction, Property and Fac Man","£196,799.53"
1900778810,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£189,843.52"
1900779824,OAKRAY LTD,"Construction, Property and Fac Man","£184,420.14"
1900778964,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£179,151.16"
1900778979,APEX LIFT & ESCALATOR ENGINEERS LTD,"Construction, Property and Fac Man","£175,736.86"
5201103243,DIAMOND BUILD PLC,"Construction, Property and Fac Man","£172,753.77"
5201103246,VOLKERHIGHWAYS LTD,Public Realm,"£172,452.56"
1900778965,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£167,490.43"
5201103249,CRIME REDUCTION INITIATIVES,General,"£155,797.24"
1900779279,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£152,468.80"
1900778642,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£151,242.68"
1900778971,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£149,469.31"
1900778966,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£145,515.26"
1900778738,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£143,932.11"
1900779048,MULALLEY AND CO LIMITED,"Construction, Property and Fac Man","£139,509.50"
1900778961,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£132,508.25"
1900778975,WATES CONSTRUCTION LTD,"Construction, Property and Fac Man","£129,364.74"
1900778733,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£129,203.75"
1900778731,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£128,005.57"
1900778729,HOMES FOR HARINGEY LIMITED,IT and Telecoms,"£127,507.90"
1900778727,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£127,416.26"
1900778734,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£127,332.88"
1900778730,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£127,127.07"
1900778732,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£126,681.12"
5201105536,FUSION LIFESTYLE,General,"£126,368.25"
1900778724,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£126,304.28"
1900778725,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£125,610.32"
1900779046,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£120,847.52"
1900778736,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£118,661.82"
1900778737,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£116,340.31"
1900778170,OAKRAY LTD,"Construction, Property and Fac Man","£113,590.67"
5201103500,MULALLEY AND CO LIMITED,"Construction, Property and Fac Man","£112,526.00"
1900778983,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£112,101.98"
1900779043,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£103,886.47"
1900779044,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£100,176.23"
1900778647,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£98,556.15"
1900777601,CANAL & RIVER TRUST,Public Realm,"£98,000.00"
5201103853,TFL SURFACE TRANSPORT,Public Realm,"£96,710.40"
1900777573,LONDON BOROUGH OF ENFIELD,Children and Education,"£94,368.20"
5201103328,MEDEQUIP ASSISTIVE TECH. LTD,Social Care,"£92,250.65"
1900778973,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£90,635.64"
5201103247,VOLKERHIGHWAYS LTD,Public Realm,"£90,138.09"
1900778970,OAKRAY LTD,"Construction, Property and Fac Man","£90,000.00"
1900779041,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£87,455.45"
1900779049,MULALLEY AND CO LIMITED,"Construction, Property and Fac Man","£86,961.44"
1900777770,OTIS LIMITED,"Construction, Property and Fac Man","£83,900.27"
1900778982,SCCI ALPHATRACK LTD,"Construction, Property and Fac Man","£83,285.91"
5201103851,TFL SURFACE TRANSPORT,Public Realm,"£82,221.74"
5201103248,BLENHEIM CDP,Social Care,"£81,946.00"
1900779050,MULALLEY AND CO LIMITED,"Construction, Property and Fac Man","£81,788.08"
5201103757,VOLKERHIGHWAYS LTD,Public Realm,"£81,640.23"
1900778771,TUNSTALL HEALTHCARE(UK) LTD,"Construction, Property and Fac Man","£80,190.00"
1900777787,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£78,832.04"
5201103756,VOLKERHIGHWAYS LTD,Public Realm,"£78,000.00"
5201103245,ON TIME PARKING SOLUTIONS,Public Realm,"£75,360.52"
1900777657,PLEXUS CLIENT ACCOUNT,Finance,"£75,000.00"
5201102974,MEDEQUIP ASSISTIVE TECH. LTD,Social Care,"£73,922.62"
5201103430,BALFOUR BEATTY WORKPLACE LTD,General,"£73,836.36"
5201103967,BALFOUR BEATTY WORKPLACE LTD,General,"£73,836.36"
5201104017,BALFOUR BEATTY WORKPLACE LTD,General,"£73,836.36"
5201103852,TFL SURFACE TRANSPORT,Public Realm,"£73,774.00"
5201103499,MOYGLEN CONSTRUCTION LTD,"Construction, Property and Fac Man","£73,724.37"
5201102442,"EAST ARCHIT, LANDSCAPE, URBAN DSGN",People and Recruitment,"£73,440.00"
5201105049,VOLKERHIGHWAYS LTD,Public Realm,"£73,326.72"
5201105067,VOLKERHIGHWAYS LTD,Public Realm,"£71,042.63"
5201103784,VOLKERHIGHWAYS LTD,Public Realm,"£70,880.21"
1900777906,WATES CONSTRUCTION LTD,"Construction, Property and Fac Man","£69,985.88"
5201104172,GRANT THORNTON UK LLP,Finance,"£68,425.00"
5201105050,VOLKERHIGHWAYS LTD,Public Realm,"£66,084.62"
5201103786,VOLKERHIGHWAYS LTD,Public Realm,"£65,597.94"
1900779014,APEX LIFT & ESCALATOR ENGINEERS LTD,"Construction, Property and Fac Man","£64,498.82"
1900778721,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£63,090.41"
5201103975,VEOLIA ES (UK) LTD,Public Realm,"£62,826.89"
1900778816,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£62,545.78"
1900778744,CUNNINGHAM LINDSEY UK CLIENT ACCOUN,Finance,"£60,000.00"
1900779045,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£59,363.70"
1900778551,PROPERTY COMPANY LONDON LTD,Temporary Accommodation,"£56,308.86"
5201102574,LOGICALIS UK LTD,IT and Telecoms,"£55,654.00"
5201103244,BTU (INSTALLATION & MAINTENANCE) LI,"Construction, Property and Fac Man","£53,882.65"
1900778652,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£52,762.00"
1900779938,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£52,172.12"
1900779047,MULALLEY AND CO LIMITED,"Construction, Property and Fac Man","£51,416.00"
5201105532,RAYTELL ELECTRICAL COMPANY LTD,"Construction, Property and Fac Man","£50,168.55"
1900778974,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£50,124.02"
1900778977,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£50,000.00"
5201103759,TUNSTALL HEALTHCARE(UK) LTD,Social Care,"£48,747.00"
1900778893,WHITTINGTON HOSPITAL NHS TRUST,Recruitment and People,"£48,481.27"
1900778846,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£48,365.84"
5201104335,VOLKERHIGHWAYS LTD,Public Realm,"£47,947.64"
1900778960,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£47,808.97"
1900777648,CIVICA UK LTD,IT and Telecoms,"£47,453.14"
1900778814,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£46,829.76"
1900777957,WATES CONSTRUCTION LTD,"Construction, Property and Fac Man","£46,709.83"
1900777848,OTIS LIMITED,"Construction, Property and Fac Man","£46,610.80"
5201103789,VOLKERHIGHWAYS LTD,Public Realm,"£45,300.00"
1900778897,WHITTINGTON HOSPITAL NHS TRUST,Recruitment and People,"£42,725.00"
5201103980,MOYGLEN CONSTRUCTION LTD,"Construction, Property and Fac Man","£40,692.20"
5201103979,MOYGLEN CONSTRUCTION LTD,"Construction, Property and Fac Man","£40,524.54"
5201105282,VOLKERHIGHWAYS LTD,Public Realm,"£40,000.00"
1900779706,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£39,193.11"
5201105199,BME CARERS SUPPORT SERVICE,Social Care,"£38,250.00"
5201102450,VOLKERHIGHWAYS LTD,Public Realm,"£38,000.00"
5201103963,TUNSTALL HEALTHCARE(UK) LTD,Social Care,"£37,637.50"
1900778935,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£37,221.95"
1900778745,CROYDON COUNCIL,Finance,"£36,926.00"
1900778431,HOMES FOR HARINGEY LIMITED,General,"£36,815.00"
1900779219,THE WHITTINGTON HOSPITAL NHS TRUST,Children and Education,"£36,767.00"
5201103290,RUSKIN PRIVATE HIRE LTD,Travel,"£36,517.69"
1900778844,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£36,323.96"
5201103513,BARNET ENFIELD+HAR M H NHS TRUST,Social Care,"£35,000.00"
5201103291,STAR CARS LTD,Travel,"£34,591.80"
1900777703,BRITISH TELECOMMUNICATION PLC,IT and Telecoms,"£34,246.51"
1900777908,BREYER GROUP PLC,"Construction, Property and Fac Man","£34,159.00"
5201104038,VOLKERHIGHWAYS LTD,Public Realm,"£34,000.00"
1900777666,EFFECTABLE CONSTRUCTION SERVICES LT,Temporary Accommodation,"£33,964.00"
1900778633,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£33,470.02"
5201102529,VOLKERHIGHWAYS LTD,Public Realm,"£33,436.54"
1900778805,APEX LIFT & ESCALATOR ENGINEERS LTD,"Construction, Property and Fac Man","£32,872.29"
1900777790,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£32,832.96"
1900778720,LC MITSIOU AND SON LIMITED,Temporary Accommodation,"£32,513.30"
1900779040,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£32,136.44"
1900777810,TAVISTOCK & PORTMAN NHS FT,Children and Education,"£31,650.00"
5201105430,VOLKERHIGHWAYS LTD,Public Realm,"£31,500.00"
5201103800,VOLKERHIGHWAYS LTD,Public Realm,"£31,052.72"
1900778003,SHEPHERDS BUSH HOUSING ASSOCIATION,Temporary Accommodation,"£30,000.00"
5201102452,THE DARTINGTON HALL TRUST,Learning and Development,"£30,000.00"
1900779059,INFORM COMMUNICATIONS PLC,General,"£29,846.00"
1900778881,THE WHITTINGTON HOSPITAL NHS TRUST,Recruitment and People,"£29,564.00"
1900778959,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£28,775.40"
5201103032,FUSION LIFESTYLE,General,"£28,436.42"
5201103033,FUSION LIFESTYLE,General,"£28,436.42"
5201104936,FUSION LIFESTYLE,General,"£28,436.42"
5201105045,VOLKERHIGHWAYS LTD,Public Realm,"£28,313.03"
1900777722,RIVERSIDE SCHOOL,Children and Education,"£28,160.00"
5201105201,NHS HARINGEY,Recruitment and People,"£28,000.00"
1900778632,LOCAL GOVERNMENT ASSOCIATION,Legal,"£27,984.77"
1900777766,OTIS LIMITED,"Construction, Property and Fac Man","£27,967.22"
1900778969,ENER-G SWITCH2 LTD,"Construction, Property and Fac Man","£27,714.00"
5201102528,LONDON AND QUADRANT HOUSING,Temporary Accommodation,"£27,413.92"
5201102964,LONDON AND QUADRANT HOUSING,Temporary Accommodation,"£27,413.92"
5201103501,LONDON AND QUADRANT HOUSING,Temporary Accommodation,"£27,413.92"
5201103978,LONDON AND QUADRANT HOUSING,Temporary Accommodation,"£27,413.92"
5201105230,LONDON AND QUADRANT HOUSING,Temporary Accommodation,"£27,413.92"
5201105299,LONDON AND QUADRANT HOUSING,Temporary Accommodation,"£27,413.92"
1900779840,CROYDON COUNCIL,Finance,"£26,891.00"
8001444141,CLEVELAND HOUSE LTD,Social Care,"£26,277.70"
5201102557,VOLKERHIGHWAYS LTD,Public Realm,"£26,204.45"
5201102449,VOLKERHIGHWAYS LTD,Public Realm,"£26,187.00"
1900778175,PURDY CONTRACTS LTD,"Construction, Property and Fac Man","£25,750.90"
1900778842,NORTH STAR LAW LLP CLIENTS ACCOUNT,General,"£25,713.54"
1900778985,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£25,679.50"
5201105280,VOLKERHIGHWAYS LTD,Public Realm,"£25,624.31"
1900779052,MULALLEY AND CO LIMITED,"Construction, Property and Fac Man","£25,526.28"
5201103048,SOUTH HARRINGAY JUNIOR SCHOOL,Children and Education,"£25,500.00"
5201105578,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£25,405.87"
5201105499,VOLKERHIGHWAYS LTD,Public Realm,"£25,217.92"
5201104060,REGENERATE IT LTD,IT and Telecoms,"£25,168.96"
5201103498,IMPOWER CONSULTING LTD,Recruitment and People,"£25,058.76"
5201103758,BLENHEIM CDP,Children and Education,"£25,000.00"
5201104938,BLENHEIM CDP,Children and Education,"£25,000.00"
5201104041,VOLKERHIGHWAYS LTD,Public Realm,"£25,000.00"
5201105395,VOLKERHIGHWAYS LTD,Public Realm,"£25,000.00"
5201104194,B & L COACHES,Travel,"£24,917.20"
1900779548,SODEXO LIMITED,Food and Drink,"£24,656.47"
1900777792,JOHN ROWAN AND PARTNERS LLP,"Construction, Property and Fac Man","£24,620.00"
1900778992,JOHN ROWAN AND PARTNERS LLP,"Construction, Property and Fac Man","£24,620.00"
1900778989,LAKEHOUSE CONTRACTS LTD,"Construction, Property and Fac Man","£24,604.01"
5201105410,VOLKERHIGHWAYS LTD,Public Realm,"£24,000.00"
1900778928,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£23,879.26"
5201105186,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£23,845.00"
1900777775,EPS GROUP LTD,"Construction, Property and Fac Man","£23,702.84"
5201104031,VOLKERHIGHWAYS LTD,Public Realm,"£23,682.06"
1900778783,MOYGLEN CONSTRUCTION LTD,"Construction, Property and Fac Man","£23,507.90"
5201103751,NACRO,Children and Education,"£23,316.67"
5201104171,NACRO,Children and Education,"£23,316.67"
1900778626,THE BRANDON CENTRE,Recruitment and People,"£23,101.67"
5201102965,VOLKERHIGHWAYS LTD,Public Realm,"£22,960.50"
5201103237,CIVICA UK LTD,Recruitment and People,"£22,728.70"
1900779776,THE BRANDON CENTRE,Recruitment and People,"£22,500.00"
1900777803,SQUIRE ENERGY LIMITED,"Construction, Property and Fac Man","£22,460.00"
5201105066,VOLKERHIGHWAYS LTD,Public Realm,"£22,368.95"
8001435922,MAISON MOTI LTD,Temporary Accommodation,"£22,364.96"
1900779670,REDACTED PERSONAL DATA,Legal,"£22,250.00"
5201103760,TUNSTALL HEALTHCARE(UK) LTD,Social Care,"£22,187.25"
1900779136,WATES CONSTRUCTION LTD,"Construction, Property and Fac Man","£22,176.48"
1900779068,MOYGLEN CONSTRUCTION LTD,"Construction, Property and Fac Man","£22,167.92"
1900777898,JJ FOOD SERVICE LTD,Food and Drink,"£22,018.59"
1900777453,ORANGE PCS LTD,IT and Telecoms,"£21,944.82"
8001456520,CONTINUUM GROUP & EDUCATION GROUP L,Temporary Accommodation,"£21,921.43"
8001436841,THE BRESLAFF CENTRE,Children and Education,"£21,700.00"
5201102241,MOTT MACDONALD LIMITED,"Construction, Property and Fac Man","£21,472.00"
1900779150,JJ FOOD SERVICE LTD,Food and Drink,"£21,440.16"
1900779229,JJ FOOD SERVICE LTD,Food and Drink,"£21,163.99"
5201103842,CIVICA UK LTD,Recruitment and People,"£21,075.36"
5201103752,VICTIM SUPPORT,Children and Education,"£20,833.17"
1900778740,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£20,783.95"
1900778639,APOLLO PROPERTY SERVICES GROUP LTD,"Construction, Property and Fac Man","£20,633.37"
5201104020,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£20,555.81"
1900777460,PURDY CONTRACTS LTD,"Construction, Property and Fac Man","£20,011.39"
1900779204,CITIBANK NA LONDON,Social Care,"£20,000.00"
5201105432,CLIMATE CONSULTING LIMITED,Sport and Leisure,"£20,000.00"
1900779022,FP TELESET,General,"£20,000.00"
5201104937,HARINGEY ADVISORY GRP ON ALCOHOL,General,"£20,000.00"
1900779232,HCT GROUP,Travel,"£20,000.00"
1900779237,HCT GROUP,Travel,"£20,000.00"
5201102451,VOLKERHIGHWAYS LTD,Public Realm,"£20,000.00"
8001456496,YOUNG OPTIONS COLLEGE LTD,Temporary Accommodation,"£19,906.43"
8001454161,PARENTS & CHILDREN TOGETHER,Social Care,"£19,800.00"
8001456508,CONTINUUM GROUP & EDUCATION GROUP L,Temporary Accommodation,"£19,729.29"
1900779822,VINCI CONSTRUCTION UK LTD,"Construction, Property and Fac Man","£19,718.40"
8001456497,YOUNG OPTIONS COLLEGE LTD,Temporary Accommodation,"£19,707.14"
1900779661,PENNA PLC,Recruitment and People,"£19,695.60"
5201103242,VOLKERHIGHWAYS LTD,Public Realm,"£19,617.21"
1900778387,LGIU,General,"£19,600.00"
8001444623,DEVON COUNTY COUNCIL,Children and Education,"£19,460.00"
1900778172,PURDY CONTRACTS LTD,"Construction, Property and Fac Man","£19,382.00"
5201104334,CIVICA UK LTD,Recruitment and People,"£19,239.12"
1900778859,PURDY CONTRACTS LTD,"Construction, Property and Fac Man","£18,971.69"
5201104174,NSL LIMITED,"Construction, Property and Fac Man","£18,859.01"
1900777725,RIVERSIDE SCHOOL,Children and Education,"£18,777.34"
8001447643,MULLINVAM LIMITED,Temporary Accommodation,"£18,224.82"
1900777552,JJ FOOD SERVICE LTD,Food and Drink,"£18,112.97"
1900777964,TROWERS & HAMLINS LLP,"Construction, Property and Fac Man","£18,064.97"
1900778349,DAIRY CREST LTD,Food and Drink,"£18,000.33"
5201103801,VOLKERHIGHWAYS LTD,Public Realm,"£18,000.00"
5201105402,VOLKERHIGHWAYS LTD,Public Realm,"£18,000.00"
5201102455,PARITY PROJECTS,Recruitment and People,"£17,912.00"
1900779778,PURDY CONTRACTS LTD,"Construction, Property and Fac Man","£17,660.06"
1900779276,NATHANIEL LICHFIELD & PARTNER LIMIT,Recruitment and People,"£17,475.00"
5201103525,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£17,471.78"
5201105043,VOLKERHIGHWAYS LTD,Public Realm,"£17,422.12"
5201104742,WOODCROFT SCHOOL,Children and Education,"£17,329.00"
5201104744,WOODCROFT SCHOOL,Children and Education,"£17,329.00"
5201104745,WOODCROFT SCHOOL,Children and Education,"£17,329.00"
5201104748,WOODCROFT SCHOOL,Children and Education,"£17,329.00"
5201104425,BLENHEIM CDP,Social Care,"£17,290.34"
8001450822,ALLISON LODGE LIMITED,Social Care,"£17,174.00"
8001450823,ALLISON LODGE LIMITED,Social Care,"£17,174.00"
5201105069,VOLKERHIGHWAYS LTD,Public Realm,"£16,926.43"
1900778739,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£16,925.09"
1900777997,HAYS SPECIALIST RECRUITMENT,Recruitment and People,"£16,617.00"
5201103323,GORT SCOTT LIMITED,"Construction, Property and Fac Man","£16,575.00"
1900778854,MOYGLEN CONSTRUCTION LTD,"Construction, Property and Fac Man","£16,468.83"
5201102830,LONDON GRID FOR LEARNING TRUST,IT and Telecoms,"£16,290.00"
5201105580,VOLKERHIGHWAYS LTD,Public Realm,"£16,212.27"
5201103285,VOLKERHIGHWAYS LTD,Public Realm,"£16,115.79"
8001434365,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£16,046.65"
1900779666,BRUCE CARR QC,Legal,"£16,000.00"
5201105426,NORTHUMBERLAND PARK COMM SCHOOL,General,"£16,000.00"
8001456513,CASTLE HOMES CARE LIMITED,Temporary Accommodation,"£15,942.86"
5201103212,THE MARKFIELD PROJECT LTD,Children and Education,"£15,900.00"
1900778174,PURDY CONTRACTS LTD,"Construction, Property and Fac Man","£15,885.00"
1900778176,LYRECO UK LTD,General,"£15,780.20"
5201105188,VOLKERHIGHWAYS LTD,Public Realm,"£15,688.97"
8001450824,ALLISON LODGE LIMITED,Social Care,"£15,512.00"
8001448024,CMG LTD,Temporary Accommodation,"£15,479.98"
1900778855,LAKEHOUSE CONTRACTS LTD,"Construction, Property and Fac Man","£15,395.79"
8001456522,RUSHCLIFFE CARE GROUP,Temporary Accommodation,"£15,389.29"
1900779576,DAIRY CREST LTD,Food and Drink,"£15,369.09"
8001456519,WINSBEACH CHILDREN'S HOME,Temporary Accommodation,"£15,363.60"
1900777958,LAKEHOUSE CONTRACTS LTD,"Construction, Property and Fac Man","£15,311.94"
8001446562,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£15,214.29"
5201104999,FUSION LIFESTYLE,General,"£15,174.00"
5201102578,UNITED GUARDING SERVICES LTD,General,"£15,158.00"
1900778173,PURDY CONTRACTS LTD,"Construction, Property and Fac Man","£15,081.00"
5201105428,CHESTNUTS PRIMARY SCHOOL,Children and Education,"£15,000.00"
5201105190,VOLKERHIGHWAYS LTD,Public Realm,"£14,998.01"
1900779719,LAKEHOUSE CONTRACTS LTD,"Construction, Property and Fac Man","£14,983.90"
5201102847,LIVING UNDER ONE SUN LIMITED,General,"£14,900.00"
5201105052,VOLKERHIGHWAYS LTD,Public Realm,"£14,887.83"
1900779135,SCCI ALPHATRACK LTD,"Construction, Property and Fac Man","£14,852.80"
5201104945,UNITED GUARDING SERVICES LTD,General,"£14,784.00"
5201103293,STAR CARS LTD,Travel,"£14,708.00"
1900778411,REDACTED PERSONAL DATA,Legal,"£14,625.00"
1900778674,COFELY LTD,Energy and Utilities,"£14,622.30"
5201105060,VOLKERHIGHWAYS LTD,Public Realm,"£14,486.11"
1900777430,THE PLANNING INSPECTORATE,Recruitment and People,"£14,408.43"
5201104967,VOLKERHIGHWAYS LTD,Public Realm,"£14,406.50"
8001447345,RUSHCLIFFE CARE GROUP,Temporary Accommodation,"£14,396.42"
8001456506,CASTLE HOMES CARE LIMITED,Temporary Accommodation,"£14,392.86"
1900777645,PARENTS & CHILDREN TOGETHER,Children and Education,"£14,333.00"
8001456498,CONTINUUM GROUP & EDUCATION GROUP L,Temporary Accommodation,"£14,171.43"
8001456501,CONTINUUM GROUP & EDUCATION GROUP L,Temporary Accommodation,"£14,171.43"
8001456511,YOUNG OPTIONS COLLEGE LTD,Temporary Accommodation,"£14,149.29"
5201105572,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£14,020.87"
5201104985,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£13,847.83"
8001456509,CASTLE HOMES CARE LIMITED,Temporary Accommodation,"£13,728.57"
5201104990,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£13,643.80"
5201105195,VOLKERHIGHWAYS LTD,Public Realm,"£13,629.36"
5201103292,STAR CARS LTD,Travel,"£13,609.80"
5201102857,HALCROW GROUP LTD,Recruitment and People,"£13,602.00"
1900778571,VAROSI ESTATES LIMITED,Temporary Accommodation,"£13,589.08"
1900776904,DUNCAN LEWIS SOLICITORS,General,"£13,500.00"
1900779342,IRG ADVISORS LLP,Recruitment and People,"£13,500.00"
1900779246,TAVISTOCK & PORTMAN NHS FT,Children and Education,"£13,500.00"
5201104996,FUSION LIFESTYLE,General,"£13,486.50"
5201102883,VOLKERHIGHWAYS LTD,Public Realm,"£13,462.42"
1900779693,CORNERWAYS CHILDRENS SERVICES LIMIT,Children and Education,"£13,455.94"
8001450841,ALLISON LODGE LIMITED,Social Care,"£13,392.00"
8001450861,ALLISON LODGE LIMITED,Social Care,"£13,392.00"
1900779051,MULALLEY AND CO LIMITED,"Construction, Property and Fac Man","£13,350.27"
1900777783,EPS GROUP LTD,"Construction, Property and Fac Man","£13,287.90"
1900777625,CHG-MERIDIAN COMPUTER LEASING UK LT,Travel,"£13,273.71"
1900779614,ANNA KLONOWSKI ASSOCIATES LTD,Recruitment and People,"£13,266.00"
8001433026,HERITAGE CARE,Temporary Accommodation,"£13,265.92"
5201105654,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£13,225.47"
5201105458,UNITED GUARDING SERVICES LTD,General,"£13,123.00"
1900777656,PLEXUS LAW CLIENT ACCOUNT,Finance,"£13,000.00"
8001450842,ALLISON LODGE LIMITED,Social Care,"£12,960.00"
8001450863,ALLISON LODGE LIMITED,Social Care,"£12,960.00"
8001452355,GCH PEREGRINE HOUSE LTD,Temporary Accommodation,"£12,942.86"
1900778931,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£12,916.90"
8001450821,ALLISON LODGE LIMITED,Social Care,"£12,742.00"
8001447917,CHOICE SUPPORT,Temporary Accommodation,"£12,639.59"
