Transaction,Vendor,Category,Amount
200332604,DIMENSIONS (UK) LIMITED,Social Care,"£3,476.80"
8001435507,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,469.48"
8001423236,CARE UK COMMUNITY PARTNERSHIPS LTD,General,"£3,468.74"
1900775129,PREMIER CAREWAITING LTD,General,"£3,459.40"
1900776390,PREMIER CAREWAITING LTD,Social Care,"£3,459.40"
8001432586,APOLLO CARE & SUPPORTED HOUSING LTD,Temporary Accommodation,"£3,451.88"
1900776931,REDACTED PERSONAL DATA,Legal,"£3,450.00"
8001435329,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,436.00"
8001435332,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,436.00"
8001435489,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,436.00"
1900775710,S. ROBBINS BUILDING CONTRACTORS,"Construction, Property and Fac Man","£3,425.00"
1900776552,KENDALL & SONS LTD,"Construction, Property and Fac Man","£3,416.45"
5201101283,B & L COACHES,Travel,"£3,409.55"
5201100260,PARKEON LTD,Public Realm,"£3,405.00"
8001423283,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£3,402.60"
8001419301,ALLISON LODGE LIMITED,"Construction, Property and Fac Man","£3,402.56"
8001432734,DRS CARE HOMES LTD,Temporary Accommodation,"£3,400.00"
8001432659,ESSEX CARE CONSORTIUM LTD,Temporary Accommodation,"£3,400.00"
8001432436,THE JENNIFER HOME,Temporary Accommodation,"£3,400.00"
8001435435,MOMENTS FOSTERING LTD,Children and Education,"£3,388.00"
8001435436,MOMENTS FOSTERING LTD,Children and Education,"£3,388.00"
5201101440,REDACTED PERSONAL DATA,People and Recruitment,"£3,384.38"
8001423159,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£3,381.67"
8001435361,FOCUS ON FOSTERING LTD,Children and Education,"£3,360.56"
8001431706,HAIL LTD,Social Care,"£3,349.53"
8001432535,BETHEL CARE SERVICES LTD,Temporary Accommodation,"£3,337.56"
1900775844,THE MARKFIELD PROJECT LTD,General,"£3,330.00"
1900776343,THE MARKFIELD PROJECT LTD,Children and Education,"£3,330.00"
8001423149,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£3,329.45"
8001432553,ASHNESS CARE LTD,Temporary Accommodation,"£3,327.68"
8001435520,FUTURES FOR CHILDREN LIMITED,Children and Education,"£3,321.00"
8001432409,BELMONT HOUSE CARE HOME,Temporary Accommodation,"£3,320.00"
1900775764,ALLFORCARE,General,"£3,316.00"
1900775766,ALLFORCARE,General,"£3,316.00"
1900775768,ALLFORCARE,General,"£3,316.00"
5201099276,PACE FUELCARE LTD,Energy and Utilities,"£3,316.00"
8001435490,FUTURES FOR CHILDREN LIMITED,Children and Education,"£3,305.16"
8001435391,ETHELBERT SPECIALIST HOMES LTD,Children and Education,"£3,304.72"
1900776851,JLT CONSTRUCTION,"Construction, Property and Fac Man","£3,300.00"
8001435379,BLUE SKY FOSTERING LIMITED,Children and Education,"£3,291.96"
8001435350,FUTURES FOR CHILDREN LIMITED,Children and Education,"£3,287.20"
1900775204,ADAPA TRAINING LTD,Sport and Leisure,"£3,280.00"
8001435338,FAMILY MATTERS FOSTERING LTD,Children and Education,"£3,279.92"
8001435488,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,264.00"
5201099957,PACE FUELCARE LTD,Energy and Utilities,"£3,259.50"
8001435337,FAMILY MATTERS FOSTERING LTD,Children and Education,"£3,259.20"
8001430885,VINEYARD (UK) SERVICES LTD,Social Care,"£3,250.59"
1900776505,REDACTED PERSONAL DATA,Communication,"£3,250.00"
8001432543,ASHLEY HOUSE,Temporary Accommodation,"£3,246.04"
1900776414,PREMIER CAREWAITING LTD,General,"£3,244.30"
8001435526,FOSTERCARE UK LTD,Children and Education,"£3,244.00"
8001435358,BRIGHTER FUTURES FOSTER CARE LTD,Children and Education,"£3,241.56"
8001427978,EXTRA MILE CARE COMPANY,Social Care,"£3,241.54"
8001435409,FUTURES FOR CHILDREN LIMITED,Children and Education,"£3,240.16"
5201099530,MIDLAND FORESTRY LTD,Public Realm,"£3,238.10"
200332115,KURDISH COMMUNITY CENTRE,Social Care,"£3,227.66"
5201101160,XEROX (UK) LTD,IT and Telecoms,"£3,226.47"
8001435400,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,211.80"
8001435402,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,211.80"
8001435521,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,211.80"
8001435347,FOCUS ON FOSTERING LTD,Children and Education,"£3,210.48"
8001435444,FOCUS ON FOSTERING LTD,Children and Education,"£3,210.48"
8001435451,BLUE SKY FOSTERING LIMITED,Children and Education,"£3,209.00"
8001435474,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,208.00"
8001435475,FOSTER CARE ASSOCIATES LIMITED,Children and Education,"£3,208.00"
5201100272,UPSONS,General,"£3,202.87"
8001430888,VINEYARD (UK) SERVICES LTD,Temporary Accommodation,"£3,202.79"
8001432539,DEAF INITELY INDEPENDENT,Social Care,"£3,202.76"
8001432677,DRS CARE HOMES LTD,Temporary Accommodation,"£3,200.00"
8001432786,DRS CARE HOMES LTD,Temporary Accommodation,"£3,200.00"
8001432114,KARTEROS LTD T/A ST MARKS DAY CENTR,Social Care,"£3,200.00"
8001432115,KARTEROS LTD T/A ST MARKS DAY CENTR,Social Care,"£3,200.00"
8001435555,FAMILIES FOR CHILDREN (SOUTH) LTD,Children and Education,"£3,199.84"
8001435447,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£3,196.00"
8001435472,THE FOSTERING FOUNDATION LTD,Children and Education,"£3,195.92"
8001432687,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£3,191.80"
200332628,KURDISH COMMUNITY CENTRE,Social Care,"£3,189.68"
8001419321,ALLISON LODGE LIMITED,"Construction, Property and Fac Man","£3,188.66"
5201101551,PACE FUELCARE LTD,Energy and Utilities,"£3,184.00"
200332081,HORNSEY HOUSING TRUST,Social Care,"£3,183.18"
8001435387,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,180.00"
8001435388,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,180.00"
8001435439,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,180.00"
8001435331,BLUE SKY FOSTERING LIMITED,Children and Education,"£3,176.88"
8001432733,ROCKLEY DENE HOMES LTD T/A CANDLE C,Temporary Accommodation,"£3,174.00"
1900775672,KENDALL & SONS LTD,"Construction, Property and Fac Man","£3,172.00"
8001432748,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£3,168.00"
200332601,METROPOLITAN SUPPORT TRUST,Social Care,"£3,167.64"
200332094,STONEWALL HOUSING ASSOCIATION,Social Care,"£3,158.46"
200332607,STONEWALL HOUSING ASSOCIATION,Social Care,"£3,158.46"
8001435546,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,157.35"
8001429321,HOFFMANN FOUNDATION FOR AUTISM,Social Care,"£3,154.29"
8001435314,ONE HOUSING GROUP LTD,Social Care,"£3,153.70"
8001435558,ACTION FOR CHILDREN,Children and Education,"£3,152.00"
8001432739,APOLLO CARE & SUPPORTED HOUSING LTD,Social Care,"£3,145.12"
8001434284,KISHARON,"Construction, Property and Fac Man","£3,145.08"
8001428712,HAIL LTD,Social Care,"£3,141.32"
8001435421,THE FOSTERING FOUNDATION LTD,Children and Education,"£3,140.00"
8001435422,THE FOSTERING FOUNDATION LTD,Children and Education,"£3,140.00"
8001435445,SWIIS FOSTER CARE LTD,Children and Education,"£3,136.00"
8001435328,FAMILY MATTERS FOSTERING LTD,Children and Education,"£3,135.48"
8001435345,ACTION FOR CHILDREN,Children and Education,"£3,125.28"
8001435386,CHRYSALIS CARE,Children and Education,"£3,124.32"
8001435389,CHRYSALIS CARE,Children and Education,"£3,124.32"
8001432700,BLOSSOM COMMUNITY CARE,Temporary Accommodation,"£3,120.00"
8001435491,FUTURES FOR CHILDREN LIMITED,Children and Education,"£3,108.28"
8001432370,ST ELIZABETHS CENTRE,Social Care,"£3,108.04"
8001435428,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,107.08"
8001435429,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,107.08"
8001435430,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,107.08"
8001435479,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,107.08"
8001435484,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,107.08"
8001435512,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,107.08"
8001435524,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,107.08"
8001435550,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,107.08"
8001435359,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,106.96"
8001435536,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,106.88"
1900775702,CLEAPSS,Children and Education,"£3,104.62"
8001435382,SUPPORTED FOSTERING SERVICES,Children and Education,"£3,104.44"
8001435365,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,100.44"
8001435370,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,100.28"
8001435371,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,100.28"
8001435397,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,100.28"
8001435541,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,100.28"
8001435596,CASTLE HOMES CARE LIMITED,Temporary Accommodation,"£3,100.00"
8001435480,FOCUS ON FOSTERING LTD,Children and Education,"£3,100.00"
1900776867,BRIGHT GEMS,General,"£3,099.60"
8001435423,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,099.28"
8001435425,INTEGRATED FOSTERING SERVICES LTD,Children and Education,"£3,099.28"
5201101800,DIRECTOCHEF ONLINE LTD T/ACUISINE O,Food and Drink,"£3,097.00"
8001435349,FOSTERING OPTIONS LTD,Children and Education,"£3,095.68"
5201101616,CENTRAL DIRECT MAILING (EURO) LTD,General,"£3,085.37"
8001435478,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£3,083.92"
8001435494,ACORN FOSTERING SERVICES LIMITED,Children and Education,"£3,080.00"
1900775680,JLT CONSTRUCTION,"Construction, Property and Fac Man","£3,080.00"
1900776384,JLT CONSTRUCTION,"Construction, Property and Fac Man","£3,080.00"
8001431021,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431022,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431025,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431029,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431030,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431032,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431033,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431035,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431036,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431037,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431038,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431039,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431040,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431041,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431047,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431048,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431049,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431051,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431053,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431056,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431057,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431058,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431059,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431060,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431061,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431065,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431066,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431067,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431070,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431071,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001431074,TWINGLOBE CARE HOMES LTD,Social Care,"£3,077.85"
8001431078,TWINGLOBE CARE HOMES LTD,Social Care,"£3,077.85"
8001431079,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£3,077.85"
8001435471,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£3,076.00"
1900775676,KENDALL & SONS LTD,"Construction, Property and Fac Man","£3,073.00"
1900776895,PERSON CENTRED CARE HOMES DAY OPPS,General,"£3,072.00"
5201100291,QA LIMITED,Learning and Development,"£3,061.50"
8001423221,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,061.47"
8001423222,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,061.47"
8001423272,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£3,061.47"
8001432663,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£3,060.00"
8001432681,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£3,060.00"
8001411368,METHODIST HOMES FOR THE AGED,Temporary Accommodation,"£3,055.72"
1900775171,THE WHITTINGTON HOSPITAL NHS TRUST,General,"£3,053.19"
1900776565,THE WHITTINGTON HOSPITAL NHS TRUST,Recruitment and People,"£3,053.19"
8001435483,FOCUS ON FOSTERING LTD,Children and Education,"£3,050.04"
8001435495,FOCUS ON FOSTERING LTD,Children and Education,"£3,050.04"
8001435467,FOCUS ON FOSTERING LTD,Children and Education,"£3,049.96"
8001435497,FOCUS ON FOSTERING LTD,Children and Education,"£3,047.24"
200332594,HORNSEY HOUSING TRUST,Social Care,"£3,041.94"
8001423216,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£3,039.34"
8001423220,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£3,039.34"
8001424581,NAS SERVICES LTD,Children and Education,"£3,037.44"
8001432721,WOODSIDE HOME,Temporary Accommodation,"£3,032.00"
200332600,METROPOLITAN SUPPORT TRUST,Social Care,"£3,030.56"
8001423192,BROOKLAND HOMES LTD,Temporary Accommodation,"£3,026.10"
8001435339,FOSTERCARE UK LTD,Children and Education,"£3,024.84"
8001435432,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,020.00"
8001435433,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,020.00"
8001435538,TALAWA FOSTERING SERVICES LTD,Children and Education,"£3,020.00"
8001423288,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£3,016.65"
5201101617,CENTRAL DIRECT MAILING (EURO) LTD,General,"£3,012.75"
8001429780,SEVACARE (UK) LTD,Social Care,"£3,012.58"
5201100239,SWEETT (UK) LIMITED,"Construction, Property and Fac Man","£3,012.20"
1900775256,CROYDON COUNCIL,Finance,"£3,010.00"
8001435398,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,006.64"
8001435534,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£3,006.64"
8001426482,ST ALEX LTD,Temporary Accommodation,"£3,002.16"
8001428626,ST ALEX LTD,Temporary Accommodation,"£3,002.16"
8001435407,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£3,000.00"
8001435372,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,000.00"
8001435373,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,000.00"
8001435375,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,000.00"
8001435378,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,000.00"
8001435392,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,000.00"
8001435394,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,000.00"
8001435396,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£3,000.00"
8001418061,CARE 2 SHARE LTD,Children and Education,"£3,000.00"
8001418063,CARE 2 SHARE LTD,Children and Education,"£3,000.00"
8001431901,CARE 2 SHARE LTD,Children and Education,"£3,000.00"
8001431902,CARE 2 SHARE LTD,Children and Education,"£3,000.00"
8001431903,CARE 2 SHARE LTD,Children and Education,"£3,000.00"
8001431904,CARE 2 SHARE LTD,Children and Education,"£3,000.00"
8001432724,DRS CARE HOMES LTD,Temporary Accommodation,"£3,000.00"
8001432741,DRS CARE HOMES LTD,Temporary Accommodation,"£3,000.00"
8001432747,DRS CARE HOMES LTD,Temporary Accommodation,"£3,000.00"
8001432796,DRS CARE HOMES LTD,Temporary Accommodation,"£3,000.00"
8001432797,DRS CARE HOMES LTD,Temporary Accommodation,"£3,000.00"
8001432811,DRS CARE HOMES LTD,Temporary Accommodation,"£3,000.00"
1900775363,EZER LEYOLDOS LTD,Children and Education,"£3,000.00"
8001432684,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£3,000.00"
8001419981,NEXT STEP SUPPORT LTD,Temporary Accommodation,"£3,000.00"
1900777104,PARENTS & CHILDREN TOGETHER,Children and Education,"£3,000.00"
8001435466,RAINBOW FOSTERING SERVICES LTD,Children and Education,"£3,000.00"
8001432697,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£3,000.00"
8001432768,SCIMITAR CARE HOTELS PLC,Temporary Accommodation,"£3,000.00"
8001428624,ST ALEX LTD,Temporary Accommodation,"£3,000.00"
8001435335,THE FOSTERING FOUNDATION LTD,Children and Education,"£3,000.00"
5201101525,UP PROJECTS LIMITED,Sport and Leisure,"£3,000.00"
1900776009,REDACTED PERSONAL DATA,General,"£3,000.00"
8001430881,VINEYARD (UK) SERVICES LTD,Temporary Accommodation,"£2,999.99"
8001435531,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£2,996.00"
8001435542,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£2,996.00"
8001435557,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£2,996.00"
8001435417,GREATER LONDON FOSTERING LTD,Children and Education,"£2,994.88"
8001435418,GREATER LONDON FOSTERING LTD,Children and Education,"£2,994.88"
8001435419,GREATER LONDON FOSTERING LTD,Children and Education,"£2,994.88"
8001435420,GREATER LONDON FOSTERING LTD,Children and Education,"£2,994.88"
8001435415,GREATER LONDON FOSTERING LTD,Children and Education,"£2,994.72"
8001435416,GREATER LONDON FOSTERING LTD,Children and Education,"£2,994.72"
8001435565,GREATER LONDON FOSTERING LTD,Children and Education,"£2,994.72"
8001435566,GREATER LONDON FOSTERING LTD,Children and Education,"£2,994.72"
8001435368,GREATER LONDON FOSTERING LTD,Children and Education,"£2,994.60"
8001435414,GREATER LONDON FOSTERING LTD,Children and Education,"£2,994.60"
8001422021,CONSENSA CARE LTD,Social Care,"£2,993.71"
8001428777,HAIL LTD,Social Care,"£2,990.72"
8001428711,HAIL LTD,Social Care,"£2,990.72"
8001435448,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£2,983.72"
8001435449,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£2,983.72"
8001426441,ST ALEX LTD,Temporary Accommodation,"£2,975.00"
8001426443,ST ALEX LTD,Temporary Accommodation,"£2,975.00"
8001428381,MAISON MOTI LTD,Temporary Accommodation,"£2,973.21"
1900775699,HAMELIN TRUST,Children and Education,"£2,970.00"
1900777096,HORIZON TEACHERS LTD,Children and Education,"£2,961.50"
8001435403,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£2,960.00"
8001435404,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£2,960.00"
8001435405,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£2,960.00"
8001435406,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£2,960.00"
8001435434,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£2,960.00"
8001435343,FIVE RIVERS CHILD CARE LTD,Children and Education,"£2,960.00"
8001435344,FIVE RIVERS CHILD CARE LTD,Children and Education,"£2,960.00"
8001435362,FIVE RIVERS CHILD CARE LTD,Children and Education,"£2,960.00"
8001434064,VINEYARD (UK) SERVICES LTD,Temporary Accommodation,"£2,960.00"
8001432418,UNIFIED CARE LTD,Temporary Accommodation,"£2,956.36"
8001435551,LINK FOSTERING AGENCY LIMITED,Children and Education,"£2,954.20"
5201099243,CITY OF WESTMINISTER,Recruitment and People,"£2,946.42"
5201100770,DIRECT SURVEILLANCE SOLUTIONS LTD,"Construction, Property and Fac Man","£2,940.68"
8001435556,HORIZON FOSTERING SERVICES LTD,Children and Education,"£2,940.00"
8001435529,TALAWA FOSTERING SERVICES LTD,Children and Education,"£2,940.00"
8001432742,CHITIMALI LOCUM MEDICAL LIMITED,Temporary Accommodation,"£2,939.60"
8001435355,GREATER LONDON FOSTERING LTD,Children and Education,"£2,939.44"
5201099268,EXTRA MILE CARE COMPANY,Recruitment and People,"£2,938.89"
8001423303,SPRINGDENE NURSING & CARE HOMES LTD,Temporary Accommodation,"£2,932.76"
1900775943,VAROSI ESTATES LIMITED,Temporary Accommodation,"£2,928.80"
1900775708,MOYGLEN CONSTRUCTION LTD,"Construction, Property and Fac Man","£2,922.00"
8001435383,RYANCARE FOSTERING LTD,Children and Education,"£2,920.12"
8001435477,24 SEVEN FOSTERING SERVICES LTD,Children and Education,"£2,920.00"
8001435504,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£2,920.00"
8001435519,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£2,920.00"
8001435408,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£2,920.00"
8001435460,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£2,920.00"
8001435461,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£2,920.00"
8001435501,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£2,920.00"
8001435327,HILLCREST CARE LTD,Children and Education,"£2,920.00"
8001435549,HILLCREST CARE LTD,Children and Education,"£2,920.00"
5201101539,NPS LONDON LTD,"Construction, Property and Fac Man","£2,920.00"
8001435366,RYANCARE FOSTERING LTD,Children and Education,"£2,920.00"
8001435393,RYANCARE FOSTERING LTD,Children and Education,"£2,920.00"
8001435401,RYANCARE FOSTERING LTD,Children and Education,"£2,920.00"
8001435511,RYANCARE FOSTERING LTD,Children and Education,"£2,920.00"
8001435545,RYANCARE FOSTERING LTD,Children and Education,"£2,920.00"
8001435537,TALAWA FOSTERING SERVICES LTD,Children and Education,"£2,920.00"
8001435351,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£2,919.84"
8001435454,CARE ADMIN & MANAGEMENT SERVICE LTD,Children and Education,"£2,919.84"
1900775923,NORTH BRIDGE HOUSE SCHOOL,Children and Education,"£2,916.00"
8001435390,OUTLOOK FOSTERING SERVICES LTD,Children and Education,"£2,900.16"
8001435515,FUTURE FOSTERING LTD,Children and Education,"£2,900.00"
8001435516,FUTURE FOSTERING LTD,Children and Education,"£2,900.00"
8001435324,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£2,900.00"
8001435411,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£2,900.00"
8001435413,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£2,900.00"
8001435563,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£2,900.00"
8001435564,SUNBEAM FOSTERING AGENCY LTD,Children and Education,"£2,900.00"
200332084,BROADWAY HOUSING ASSOCIATION,Social Care,"£2,893.99"
200332597,BROADWAY HOUSING ASSOCIATION,Social Care,"£2,893.99"
8001435356,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£2,892.00"
8001435442,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£2,892.00"
8001435552,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£2,892.00"
8001435553,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£2,892.00"
8001435554,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£2,892.00"
8001421881,EXTRA MILE CARE COMPANY,Social Care,"£2,888.15"
5201100487,AMBIENT LANDSCAPES LTD,"Construction, Property and Fac Man","£2,882.25"
8001423213,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£2,879.90"
1900775918,HORIZON HOLDINGS LIMITED,Children and Education,"£2,878.35"
8001432709,DRS CARE HOMES LTD,Temporary Accommodation,"£2,872.00"
8001435532,XCEL 2000 FOSTERCARE SERVICES LTD,Children and Education,"£2,872.00"
8001435533,XCEL 2000 FOSTERCARE SERVICES LTD,Children and Education,"£2,872.00"
5201101099,INVASIVE VEGETATION MGMT & TREATMEN,Public Realm,"£2,870.00"
1900775253,MAG50ADMIN LIMITED,Children and Education,"£2,862.50"
5201099167,LOGICA UK LTD,IT and Telecoms,"£2,861.56"
8001423284,CARE UK COMMUNITY PARTNERSHIPS LTD,Temporary Accommodation,"£2,860.50"
8001435352,PHOENIX COMMUNITY CARE LTD,Children and Education,"£2,860.00"
8001435353,PHOENIX COMMUNITY CARE LTD,Children and Education,"£2,860.00"
8001435354,PHOENIX COMMUNITY CARE LTD,Children and Education,"£2,860.00"
8001435527,TALAWA FOSTERING SERVICES LTD,Children and Education,"£2,860.00"
8001435499,FOCUS ON FOSTERING LTD,Children and Education,"£2,858.08"
8001435500,FOCUS ON FOSTERING LTD,Children and Education,"£2,858.08"
8001435381,PHOENIX COMMUNITY CARE LTD,Children and Education,"£2,856.00"
8001435547,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£2,851.80"
8001435548,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£2,851.80"
5201100612,SPIDDAL PLANT & CONSTRUCTION CO LTD,Public Realm,"£2,850.00"
1900775698,TZEDEZ CONSULTANCY LIMITED,Children and Education,"£2,850.00"
5201099229,RAINBOW STEEL ORCHESTRA,Sport and Leisure,"£2,848.98"
8001426902,NTEC SUPPORT SERVICES LTD,Temporary Accommodation,"£2,848.00"
8001427970,NTEC SUPPORT SERVICES LTD,Temporary Accommodation,"£2,848.00"
8001432373,WESTELM HOMES LIMITED,Temporary Accommodation,"£2,847.92"
1900775704,MOYGLEN CONSTRUCTION LTD,"Construction, Property and Fac Man","£2,846.60"
1900775711,MOYGLEN CONSTRUCTION LTD,"Construction, Property and Fac Man","£2,843.37"
8001432636,DRS CARE HOMES LTD,Temporary Accommodation,"£2,840.48"
8001423166,BUPA CARE HOMES (BNH) LTD,Temporary Accommodation,"£2,840.05"
8001435410,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£2,840.00"
8001435523,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£2,840.00"
8001435525,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£2,840.00"
8001428429,DILIGENT CARE SERVICES LTD,Social Care,"£2,839.20"
200332073,CHRISTIAN ACTION HOUSING ASSOCIATIO,Social Care,"£2,834.88"
200332586,CHRISTIAN ACTION HOUSING ASSOCIATIO,Social Care,"£2,834.88"
